student_id,age,region,enroll_date,exam_season,courses_enrolled,completed_assignments,completion_rate,login_frequency,last_activity_days_ago,forum_posts_count,dropout_score,label,label_multiclass,label_name,engagement_score,activity_level,risk_level
STU03496,29,Amman,2024-08-10,0,5,7,0.2977,0.27,6,3,0.5497,1,1,at-risk,6.67,Low,High Risk
STU03497,31,Beirut,2024-02-15,0,6,12,0.4119,5.56,15,4,0.0348,0,0,active,16.06,Medium,Medium Risk
STU03498,17,Doha,2024-01-05,0,7,35,1.0,14.0,39,13,0.3023,1,1,at-risk,45.1,High,Low Risk
STU03499,29,Doha,2024-09-18,0,2,2,0.2437,1.03,14,1,0.489,1,1,at-risk,1.6300000000000003,Low,High Risk
STU03500,17,Tunis,2024-03-06,0,2,4,0.366,7.24,16,10,0.2057,0,0,active,9.64,Medium,Medium Risk
STU03501,23,Amman,2024-02-01,0,4,3,0.1262,0.28,5,0,0.7066,1,2,dropped,2.7800000000000002,Low,High Risk
STU03502,28,Beirut,2024-10-08,0,2,2,0.2334,1.52,3,3,0.4194,1,1,at-risk,3.22,Low,High Risk
STU03503,32,Cairo,2024-01-01,0,3,6,0.4204,7.72,16,7,0.1884,0,0,active,12.12,Medium,Medium Risk
STU03504,19,Baghdad,2024-07-02,0,2,0,0.0,0.98,10,0,0.6529,1,2,dropped,-0.020000000000000018,Low,High Risk
STU03505,28,Alexandria,2024-05-24,0,5,25,1.0,12.46,1,17,0.0,0,0,active,37.36,High,Low Risk
STU03506,17,Cairo,2024-04-30,0,6,4,0.1329,0.9,23,5,0.7566,1,2,dropped,2.6000000000000005,Low,High Risk
STU03507,25,Tunis,2024-12-25,0,4,1,0.0653,1.77,35,5,0.6982,1,2,dropped,-0.73,Low,High Risk
STU03508,26,Doha,2024-07-20,0,1,2,0.4193,0.71,1,1,0.4781,1,1,at-risk,2.61,Low,Medium Risk
STU03509,19,Beirut,2024-12-30,0,1,2,0.3968,5.8,7,8,0.166,0,0,active,7.1,Medium,Medium Risk
STU03510,34,Tunis,2024-07-26,0,6,8,0.2758,2.42,2,1,0.4001,1,1,at-risk,10.22,Low,High Risk
STU03511,33,Tunis,2024-08-10,0,1,1,0.2823,7.79,1,6,0.4396,1,1,at-risk,8.69,Medium,Medium Risk
STU03512,18,Baghdad,2024-04-18,1,1,0,0.0,1.3,5,2,0.8119,1,2,dropped,0.8,Low,High Risk
STU03513,21,Riyadh,2024-08-31,0,6,1,0.049,1.16,11,1,0.7109,1,2,dropped,1.06,Low,High Risk
STU03514,24,Riyadh,2024-04-06,0,2,6,0.6094,5.3,7,3,0.0,0,0,active,10.600000000000001,Medium,Low Risk
STU03515,22,Baghdad,2024-07-15,0,1,2,0.3206,4.81,3,5,0.1232,0,0,active,6.51,Medium,Medium Risk
STU03516,26,Beirut,2024-08-01,0,5,4,0.1598,0.92,22,0,0.9263,1,2,dropped,2.7199999999999998,Low,High Risk
STU03517,25,Riyadh,2024-05-27,0,6,0,0.0,0.39,3,0,0.6343,1,2,dropped,0.09000000000000002,Low,High Risk
STU03518,22,Riyadh,2024-03-09,0,7,7,0.2096,2.97,1,4,0.4905,1,1,at-risk,9.870000000000001,Low,High Risk
STU03519,27,Cairo,2024-02-06,0,3,0,0.0,0.83,8,3,0.6359,1,2,dropped,0.029999999999999916,Low,High Risk
STU03520,34,Cairo,2024-03-14,0,4,18,0.8949,7.49,7,9,0.0664,0,0,active,24.790000000000003,High,Low Risk
STU03521,17,Casablanca,2024-12-02,0,1,2,0.4074,4.47,1,4,0.1427,0,0,active,6.37,Medium,Medium Risk
STU03522,23,Tunis,2024-03-10,0,6,11,0.3591,3.76,8,7,0.1094,0,0,active,13.959999999999999,Medium,Medium Risk
STU03523,25,Alexandria,2024-03-11,0,5,11,0.4445,3.27,4,8,0.1893,0,0,active,13.87,Medium,Medium Risk
STU03524,23,Tunis,2024-08-21,0,7,19,0.532,5.12,3,7,0.2126,0,0,active,23.82,Medium,Medium Risk
STU03525,20,Doha,2024-08-05,0,2,0,0.0,0.14,2,2,0.7319,1,2,dropped,-0.06,Low,High Risk
STU03526,26,Doha,2024-04-02,0,6,18,0.5925,7.65,1,9,0.0998,0,0,active,25.549999999999997,Medium,Medium Risk
STU03527,28,Casablanca,2024-09-17,0,4,0,0.0,0.43,16,1,0.7688,1,2,dropped,-1.1700000000000002,Low,High Risk
STU03528,27,Tunis,2024-10-09,0,6,0,0.0,1.29,1,3,0.5959,1,1,at-risk,1.19,Low,High Risk
STU03529,17,Casablanca,2024-07-15,0,2,10,0.9637,11.81,1,16,0.0,0,0,active,21.71,High,Low Risk
STU03530,22,Beirut,2024-04-25,1,5,4,0.1735,1.33,1,1,0.78,1,2,dropped,5.23,Low,High Risk
STU03531,21,Riyadh,2024-08-05,0,6,0,0.0098,0.9,11,1,0.6277,1,2,dropped,-0.20000000000000007,Low,High Risk
STU03532,33,Doha,2024-01-04,0,3,0,0.0,2.72,1,7,0.3517,1,1,at-risk,2.62,Low,High Risk
STU03533,24,Doha,2024-09-12,0,5,9,0.3478,2.57,3,4,0.3064,1,1,at-risk,11.27,Low,Medium Risk
STU03534,25,Dubai,2024-12-30,0,2,9,0.8858,11.93,14,13,0.08,0,0,active,19.53,High,Low Risk
STU03535,17,Baghdad,2024-05-17,0,2,6,0.6296,5.7,12,8,0.0442,0,0,active,10.5,Medium,Low Risk
STU03536,24,Tunis,2024-10-06,0,6,3,0.1082,0.37,2,2,0.5864,1,1,at-risk,3.17,Low,High Risk
STU03537,28,Doha,2024-07-06,0,6,9,0.2987,0.83,4,0,0.5228,1,1,at-risk,9.43,Low,High Risk
STU03538,17,Cairo,2024-01-20,0,1,1,0.2315,0.96,10,1,0.6399,1,2,dropped,0.96,Low,High Risk
STU03539,17,Doha,2024-09-04,0,6,0,0.0017,2.36,10,3,0.5811,1,1,at-risk,1.3599999999999999,Low,High Risk
STU03540,26,Beirut,2024-02-27,0,1,1,0.2278,1.41,31,3,0.8231,1,2,dropped,-0.69,Low,High Risk
STU03541,23,Doha,2024-09-03,0,1,1,0.1727,1.84,1,2,0.3215,1,1,at-risk,2.7399999999999998,Low,High Risk
STU03542,25,Alexandria,2024-03-13,0,1,1,0.2314,2.34,1,3,0.534,1,1,at-risk,3.2399999999999998,Low,High Risk
STU03543,17,Baghdad,2024-05-23,0,5,7,0.2999,1.31,15,3,0.6947,1,2,dropped,6.8100000000000005,Low,High Risk
STU03544,18,Casablanca,2024-09-21,0,4,1,0.0708,1.35,1,3,0.7229,1,2,dropped,2.25,Low,High Risk
STU03545,24,Alexandria,2024-09-24,0,4,1,0.0508,3.07,2,5,0.363,1,1,at-risk,3.87,Medium,Medium Risk
STU03546,17,Doha,2024-02-15,0,4,17,0.8417,10.74,26,11,0.1745,0,0,active,25.14,High,Low Risk
STU03547,33,Dubai,2024-08-29,0,1,3,0.6193,9.65,30,13,0.0318,0,0,active,9.65,Medium,Low Risk
STU03548,17,Alexandria,2024-12-16,0,7,24,0.6887,7.02,5,5,0.0529,0,0,active,30.52,Medium,Low Risk
STU03549,24,Baghdad,2024-10-23,1,6,0,0.0,0.38,10,1,0.8664,1,2,dropped,-0.62,Low,High Risk
STU03550,17,Amman,2024-11-09,0,2,2,0.1573,2.86,6,6,0.415,1,1,at-risk,4.26,Low,High Risk
STU03551,27,Cairo,2024-06-24,0,1,2,0.3174,6.04,2,7,0.1367,0,0,active,7.839999999999999,Medium,Medium Risk
STU03552,28,Baghdad,2024-01-06,0,6,14,0.46,4.1,14,4,0.0291,0,0,active,16.700000000000003,Medium,Medium Risk
STU03553,26,Casablanca,2024-08-20,0,7,12,0.3289,4.16,30,6,0.1893,0,0,active,13.16,Medium,Medium Risk
STU03554,28,Baghdad,2024-08-28,0,3,0,0.0,1.31,26,1,0.6534,1,2,dropped,-1.29,Low,High Risk
STU03555,19,Doha,2024-06-18,0,6,0,0.0,0.1,1,0,0.6892,1,2,dropped,0.0,Low,High Risk
STU03556,23,Tunis,2024-06-29,0,2,3,0.3367,6.01,3,2,0.0,0,0,active,8.709999999999999,Medium,Medium Risk
STU03557,34,Amman,2024-05-28,0,4,7,0.3274,6.38,23,4,0.0248,0,0,active,11.079999999999998,Medium,Medium Risk
STU03558,24,Riyadh,2024-01-19,0,4,1,0.0463,6.1,9,5,0.3159,1,1,at-risk,6.199999999999999,Medium,Medium Risk
STU03559,24,Doha,2024-06-04,0,2,2,0.1537,2.97,3,1,0.5345,1,1,at-risk,4.670000000000001,Low,High Risk
STU03560,27,Doha,2024-05-13,0,2,8,0.8351,14.0,7,23,0.0,0,0,active,21.3,High,Low Risk
STU03561,19,Cairo,2024-11-18,0,3,0,0.0,1.13,2,0,0.5604,1,1,at-risk,0.9299999999999999,Low,High Risk
STU03562,17,Casablanca,2024-10-23,1,7,6,0.1663,0.9,1,0,0.794,1,2,dropped,6.800000000000001,Low,High Risk
STU03563,38,Riyadh,2024-10-20,1,3,11,0.7514,10.05,1,11,0.1808,0,0,active,20.95,High,Low Risk
STU03564,27,Cairo,2024-12-02,0,7,0,0.0,4.14,16,5,0.483,1,1,at-risk,2.5399999999999996,Medium,Medium Risk
STU03565,25,Amman,2024-11-15,0,5,5,0.1855,1.63,27,3,0.628,1,2,dropped,3.9299999999999997,Low,High Risk
STU03566,21,Cairo,2024-05-26,0,4,0,0.0,0.58,3,1,0.6599,1,2,dropped,0.27999999999999997,Low,High Risk
STU03567,36,Casablanca,2024-02-12,0,4,4,0.2153,0.67,3,1,0.5739,1,1,at-risk,4.37,Low,High Risk
STU03568,21,Riyadh,2024-09-15,0,3,5,0.308,4.79,11,4,0.2626,0,0,active,8.69,Medium,Medium Risk
STU03569,24,Alexandria,2024-05-22,0,2,1,0.069,0.14,5,2,0.6484,1,2,dropped,0.6400000000000001,Low,High Risk
STU03570,17,Amman,2024-03-08,0,5,0,0.0,0.99,8,1,0.734,1,2,dropped,0.18999999999999995,Low,High Risk
STU03571,22,Doha,2024-05-23,0,5,3,0.1194,5.89,3,8,0.3742,1,1,at-risk,8.59,Medium,Medium Risk
STU03572,20,Amman,2024-05-11,0,6,10,0.3283,4.42,32,6,0.2261,0,0,active,11.219999999999999,Medium,Medium Risk
STU03573,21,Cairo,2024-02-27,0,2,4,0.3923,8.17,2,11,0.1165,0,0,active,11.97,Medium,Medium Risk
STU03574,30,Doha,2024-03-30,0,5,2,0.0725,1.86,3,2,0.4347,1,1,at-risk,3.5600000000000005,Low,High Risk
STU03575,29,Doha,2024-03-18,0,3,15,1.0,14.0,3,9,0.0925,0,0,active,28.7,High,Low Risk
STU03576,23,Casablanca,2024-07-08,0,5,3,0.1258,1.12,3,1,0.6833,1,2,dropped,3.8200000000000003,Low,High Risk
STU03577,29,Riyadh,2024-05-13,0,5,1,0.0442,1.17,5,1,0.777,1,2,dropped,1.67,Low,High Risk
STU03578,23,Dubai,2024-09-05,0,2,2,0.2158,0.24,17,1,0.789,1,2,dropped,0.5400000000000003,Low,High Risk
STU03579,17,Riyadh,2024-09-27,0,3,0,0.0296,0.92,20,2,0.8086,1,2,dropped,-1.08,Low,High Risk
STU03580,24,Cairo,2024-06-24,0,4,16,0.8222,11.19,1,11,0.0005,0,0,active,27.089999999999996,High,Low Risk
STU03581,31,Alexandria,2024-03-15,0,4,20,1.0,14.0,2,15,0.0032,0,0,active,33.8,High,Low Risk
STU03582,18,Doha,2024-03-19,0,2,0,0.0461,1.04,4,1,0.7995,1,2,dropped,0.64,Low,High Risk
STU03583,25,Casablanca,2024-07-30,0,3,0,0.0,0.8,16,1,0.7794,1,2,dropped,-0.8,Low,High Risk
STU03584,28,Tunis,2024-05-01,0,6,3,0.0854,2.0,15,2,0.4355,1,1,at-risk,3.5,Low,High Risk
STU03585,24,Casablanca,2024-11-22,0,7,3,0.0736,5.19,13,4,0.4243,1,1,at-risk,6.8900000000000015,Medium,Medium Risk
STU03586,27,Riyadh,2024-04-17,1,4,0,0.0,0.66,34,0,1.0,1,2,dropped,-2.7399999999999998,Low,High Risk
STU03587,26,Doha,2024-06-25,0,3,8,0.5314,4.95,6,4,0.0839,0,0,active,12.35,Medium,Medium Risk
STU03588,24,Cairo,2024-11-24,0,4,3,0.1566,2.8,2,8,0.4574,1,1,at-risk,5.6,Low,High Risk
STU03589,32,Amman,2024-02-29,0,6,0,0.0,2.28,3,0,0.3652,1,1,at-risk,1.9799999999999998,Low,High Risk
STU03590,19,Cairo,2024-03-26,0,3,14,0.9653,13.47,10,19,0.0,0,0,active,26.47,High,Low Risk
STU03591,23,Casablanca,2024-07-23,0,6,30,1.0,11.87,6,10,0.026,0,0,active,41.269999999999996,High,Low Risk
STU03592,26,Casablanca,2024-06-03,0,4,8,0.4201,2.02,43,3,0.4812,1,1,at-risk,5.72,Low,Medium Risk
STU03593,24,Casablanca,2024-09-29,0,2,1,0.0783,0.66,1,2,0.5061,1,1,at-risk,1.56,Low,High Risk
STU03594,17,Dubai,2024-07-13,0,4,6,0.3094,5.59,5,3,0.1293,0,0,active,11.09,Medium,Medium Risk
STU03595,22,Tunis,2024-08-30,0,3,8,0.5616,8.5,2,10,0.0354,0,0,active,16.3,Medium,Medium Risk
STU03596,32,Amman,2024-03-15,0,2,5,0.4901,8.9,10,12,0.093,0,0,active,12.9,Medium,Medium Risk
STU03597,17,Baghdad,2024-08-10,0,7,17,0.4864,6.6,3,7,0.0156,0,0,active,23.3,Medium,Medium Risk
STU03598,19,Cairo,2024-05-27,0,1,2,0.3319,2.99,4,1,0.2926,0,0,active,4.59,Low,Medium Risk
STU03599,22,Casablanca,2024-07-14,0,2,0,0.0,0.16,2,0,0.8009,1,2,dropped,-0.04000000000000001,Low,High Risk
STU03600,17,Beirut,2024-09-28,0,7,12,0.3546,3.25,4,4,0.1819,0,0,active,14.85,Medium,Medium Risk
STU03601,21,Cairo,2024-02-19,0,7,0,0.0,0.85,10,2,0.6552,1,2,dropped,-0.15000000000000002,Low,High Risk
STU03602,23,Baghdad,2024-11-22,0,5,15,0.6142,5.26,5,3,0.0,0,0,active,19.759999999999998,Medium,Low Risk
STU03603,23,Beirut,2024-08-09,0,2,3,0.3312,5.25,2,9,0.0456,0,0,active,8.05,Medium,Medium Risk
STU03604,23,Doha,2024-11-29,0,7,22,0.6285,8.01,3,6,0.0,0,0,active,29.709999999999997,Medium,Low Risk
STU03605,30,Amman,2024-06-20,0,1,2,0.3277,1.06,2,2,0.6602,1,2,dropped,2.86,Low,Medium Risk
STU03606,17,Amman,2024-05-16,0,6,16,0.5448,10.03,8,6,0.0349,0,0,active,25.23,Medium,Medium Risk
STU03607,17,Alexandria,2024-05-10,0,5,10,0.3851,1.24,1,0,0.4864,1,1,at-risk,11.14,Low,Medium Risk
STU03608,24,Doha,2024-07-19,0,2,1,0.0875,1.87,1,1,0.308,1,1,at-risk,2.77,Low,High Risk
STU03609,27,Casablanca,2024-12-11,0,3,1,0.084,2.55,9,6,0.347,1,1,at-risk,2.65,Low,High Risk
STU03610,22,Dubai,2024-12-10,0,2,1,0.0591,2.03,47,2,0.6187,1,2,dropped,-1.6700000000000004,Low,High Risk
STU03611,21,Doha,2024-04-09,0,5,0,0.0,0.89,5,1,0.7047,1,2,dropped,0.39,Low,High Risk
STU03612,17,Baghdad,2024-06-21,0,1,0,0.0,0.1,1,1,0.7085,1,2,dropped,0.0,Low,High Risk
STU03613,25,Riyadh,2024-06-09,0,5,10,0.3859,4.87,2,6,0.0812,0,0,active,14.670000000000002,Medium,Medium Risk
STU03614,18,Baghdad,2024-01-06,0,1,2,0.3987,7.0,1,7,0.0599,0,0,active,8.9,Medium,Medium Risk
STU03615,36,Cairo,2024-02-04,0,4,8,0.3842,7.24,5,7,0.1526,0,0,active,14.74,Medium,Medium Risk
STU03616,24,Cairo,2024-07-29,0,7,25,0.7185,11.26,6,16,0.0,0,0,active,35.66,High,Low Risk
STU03617,17,Alexandria,2024-09-25,0,3,2,0.126,3.53,32,3,0.5732,1,1,at-risk,2.329999999999999,Medium,Medium Risk
STU03618,17,Alexandria,2024-12-16,0,6,7,0.2241,1.82,11,0,0.6082,1,2,dropped,7.720000000000001,Low,High Risk
STU03619,31,Casablanca,2024-06-28,0,3,2,0.1244,0.1,1,1,0.6833,1,2,dropped,2.0,Low,High Risk
STU03620,22,Dubai,2024-05-25,0,1,2,0.4196,6.24,1,6,0.1796,0,0,active,8.14,Medium,Medium Risk
STU03621,17,Amman,2024-04-08,0,4,5,0.2593,1.94,21,3,0.685,1,2,dropped,4.84,Low,High Risk
STU03622,31,Cairo,2024-01-13,0,4,5,0.2371,4.24,17,5,0.4253,1,1,at-risk,7.54,Medium,Medium Risk
STU03623,29,Doha,2024-02-17,0,6,0,0.0,2.54,1,6,0.372,1,1,at-risk,2.44,Low,High Risk
STU03624,28,Cairo,2024-10-31,1,5,0,0.0095,0.33,50,0,1.0,1,2,dropped,-4.67,Low,High Risk
STU03625,27,Dubai,2024-11-02,1,1,2,0.3477,2.81,19,1,0.5798,1,1,at-risk,2.9100000000000006,Low,Medium Risk
STU03626,18,Alexandria,2024-12-28,0,7,8,0.22,0.1,1,0,0.8285,1,2,dropped,8.0,Low,High Risk
STU03627,22,Alexandria,2024-02-14,0,6,14,0.4556,4.39,5,12,0.1138,0,0,active,17.89,Medium,Medium Risk
STU03628,18,Doha,2024-03-07,0,7,8,0.2408,4.26,8,6,0.4132,1,1,at-risk,11.459999999999999,Medium,Medium Risk
STU03629,32,Tunis,2024-12-02,0,5,2,0.0763,1.45,4,3,0.6794,1,2,dropped,3.0500000000000003,Low,High Risk
STU03630,30,Doha,2024-04-04,0,4,0,0.0,0.25,1,1,0.7772,1,2,dropped,0.15,Low,High Risk
STU03631,26,Alexandria,2024-12-22,0,1,2,0.3531,3.97,1,3,0.1476,0,0,active,5.870000000000001,Medium,Medium Risk
STU03632,32,Riyadh,2024-05-09,0,5,5,0.1824,4.54,1,9,0.3343,1,1,at-risk,9.44,Medium,Medium Risk
STU03633,23,Amman,2024-08-27,0,4,4,0.203,0.96,20,5,0.7617,1,2,dropped,2.96,Low,High Risk
STU03634,28,Alexandria,2024-11-23,0,6,4,0.1194,2.27,13,6,0.3361,1,1,at-risk,4.97,Low,High Risk
STU03635,29,Casablanca,2024-05-21,0,4,11,0.5352,4.57,25,6,0.234,0,0,active,13.07,Medium,Medium Risk
STU03636,20,Tunis,2024-12-20,0,7,3,0.0937,1.11,10,1,0.7137,1,2,dropped,3.1100000000000003,Low,High Risk
STU03637,24,Beirut,2024-05-11,0,5,0,0.0,2.74,45,2,0.8348,1,2,dropped,-1.7599999999999998,Low,High Risk
STU03638,22,Riyadh,2024-02-07,0,4,0,0.0,0.1,5,4,0.6864,1,2,dropped,-0.4,Low,High Risk
STU03639,31,Amman,2024-02-01,0,6,7,0.2235,3.16,2,6,0.3054,1,1,at-risk,9.96,Medium,Medium Risk
STU03640,21,Tunis,2024-07-17,0,1,0,0.0,1.43,10,1,0.7585,1,2,dropped,0.42999999999999994,Low,High Risk
STU03641,19,Beirut,2024-01-31,0,6,7,0.2366,0.33,2,0,0.7653,1,2,dropped,7.13,Low,High Risk
STU03642,27,Amman,2024-05-15,0,1,0,0.0718,2.14,4,4,0.4124,1,1,at-risk,1.7400000000000002,Low,High Risk
STU03643,22,Riyadh,2024-08-13,0,4,9,0.4395,10.7,24,11,0.0,0,0,active,17.3,Medium,Medium Risk
STU03644,23,Alexandria,2024-09-08,0,2,2,0.177,2.42,1,2,0.3881,1,1,at-risk,4.32,Low,High Risk
STU03645,21,Dubai,2024-11-08,0,1,0,0.0,0.5,1,1,0.6849,1,2,dropped,0.4,Low,High Risk
STU03646,29,Tunis,2024-04-01,0,5,1,0.0562,0.63,17,0,0.7502,1,2,dropped,-0.07000000000000006,Low,High Risk
STU03647,30,Casablanca,2024-02-25,0,5,8,0.3182,6.41,8,9,0.1274,0,0,active,13.61,Medium,Medium Risk
STU03648,25,Riyadh,2024-10-03,0,7,17,0.4892,7.1,18,8,0.1451,0,0,active,22.3,Medium,Medium Risk
STU03649,17,Tunis,2024-04-21,1,5,2,0.0845,4.05,41,5,0.7016,1,2,dropped,1.9500000000000002,Medium,Medium Risk
STU03650,35,Doha,2024-11-25,0,5,9,0.3558,3.23,1,3,0.2196,0,0,active,12.13,Medium,Medium Risk
STU03651,27,Alexandria,2024-08-14,0,7,5,0.136,3.14,28,3,0.3676,1,1,at-risk,5.340000000000001,Medium,Medium Risk
STU03652,23,Amman,2024-02-22,0,6,4,0.1444,1.51,5,1,0.4763,1,1,at-risk,5.01,Low,High Risk
STU03653,28,Cairo,2024-02-07,0,1,1,0.2198,0.69,23,1,0.7598,1,2,dropped,-0.6099999999999999,Low,High Risk
STU03654,21,Alexandria,2024-10-19,1,2,0,0.0,0.24,6,2,0.9379,1,2,dropped,-0.36,Low,High Risk
STU03655,19,Amman,2024-08-16,0,3,0,0.0,0.27,4,0,0.7351,1,2,dropped,-0.13,Low,High Risk
STU03656,17,Cairo,2024-09-11,0,1,0,0.0,0.1,11,0,0.7364,1,2,dropped,-1.0,Low,High Risk
STU03657,23,Riyadh,2024-11-30,0,5,3,0.1321,0.1,3,1,0.5887,1,1,at-risk,2.8000000000000003,Low,High Risk
STU03658,23,Cairo,2024-01-20,0,4,4,0.1835,6.02,10,3,0.3344,1,1,at-risk,9.02,Medium,Medium Risk
STU03659,19,Tunis,2024-05-16,0,2,9,0.8993,11.67,4,19,0.0257,0,0,active,20.270000000000003,High,Low Risk
STU03660,23,Riyadh,2024-12-24,0,5,3,0.1096,2.21,2,1,0.5367,1,1,at-risk,5.01,Low,High Risk
STU03661,23,Beirut,2024-07-19,0,6,11,0.3647,2.44,11,1,0.1874,0,0,active,12.34,Low,Medium Risk
STU03662,19,Doha,2024-01-02,0,5,1,0.0363,3.42,6,6,0.3015,1,1,at-risk,3.82,Medium,Medium Risk
STU03663,23,Baghdad,2024-12-28,0,4,8,0.4083,3.72,16,4,0.3241,1,1,at-risk,10.120000000000001,Medium,Medium Risk
STU03664,37,Casablanca,2024-09-01,0,6,4,0.1342,1.46,4,1,0.6611,1,2,dropped,5.06,Low,High Risk
STU03665,19,Tunis,2024-07-25,0,5,7,0.2888,3.11,4,4,0.223,0,0,active,9.709999999999999,Medium,Medium Risk
STU03666,22,Alexandria,2024-10-03,0,3,8,0.5366,6.87,10,11,0.1089,0,0,active,13.870000000000001,Medium,Medium Risk
STU03667,26,Dubai,2024-01-02,0,1,1,0.2325,3.31,5,5,0.3582,1,1,at-risk,3.8100000000000005,Medium,Medium Risk
STU03668,26,Tunis,2024-12-18,0,6,3,0.1084,1.3,19,0,0.7373,1,2,dropped,2.4,Low,High Risk
STU03669,20,Casablanca,2024-03-03,0,1,5,1.0,14.0,7,15,0.0288,0,0,active,18.3,High,Low Risk
STU03670,20,Doha,2024-10-01,0,5,9,0.3483,6.0,1,7,0.0816,0,0,active,14.9,Medium,Medium Risk
STU03671,21,Beirut,2024-06-19,0,3,4,0.2922,2.05,19,3,0.5891,1,1,at-risk,4.15,Low,High Risk
STU03672,20,Amman,2024-07-24,0,3,0,0.0,0.32,4,1,0.6519,1,2,dropped,-0.08000000000000002,Low,High Risk
STU03673,18,Cairo,2024-11-19,0,5,6,0.2378,0.51,6,1,0.8319,1,2,dropped,5.91,Low,High Risk
STU03674,25,Alexandria,2024-07-06,0,3,0,0.0,0.29,3,0,0.8129,1,2,dropped,-0.010000000000000009,Low,High Risk
STU03675,21,Baghdad,2024-06-23,0,1,4,0.8603,12.78,31,15,0.4814,1,1,at-risk,13.680000000000001,High,Low Risk
STU03676,28,Alexandria,2024-08-23,0,3,0,0.0,1.77,3,0,0.4514,1,1,at-risk,1.47,Low,High Risk
STU03677,23,Amman,2024-11-27,0,2,2,0.202,2.89,5,6,0.4849,1,1,at-risk,4.390000000000001,Low,High Risk
STU03678,24,Dubai,2024-03-31,0,1,0,0.0,1.27,1,0,0.6954,1,2,dropped,1.17,Low,High Risk
STU03679,34,Baghdad,2024-01-21,0,1,1,0.1634,0.23,3,1,0.6208,1,2,dropped,0.9299999999999999,Low,High Risk
STU03680,19,Tunis,2024-12-04,0,7,0,0.0,0.1,14,0,0.6889,1,2,dropped,-1.2999999999999998,Low,High Risk
STU03681,17,Dubai,2024-06-02,0,7,12,0.3571,4.66,27,6,0.2611,0,0,active,13.96,Medium,Medium Risk
STU03682,24,Tunis,2024-02-24,0,4,1,0.0707,0.95,11,2,0.5674,1,1,at-risk,0.8499999999999999,Low,High Risk
STU03683,21,Beirut,2024-09-06,0,5,3,0.1273,0.64,10,2,0.5928,1,1,at-risk,2.64,Low,High Risk
STU03684,27,Alexandria,2024-11-19,0,3,0,0.0,2.05,11,4,0.4691,1,1,at-risk,0.9499999999999997,Low,High Risk
STU03685,28,Casablanca,2024-04-07,0,4,1,0.0344,1.15,2,0,0.6072,1,2,dropped,1.95,Low,High Risk
STU03686,22,Riyadh,2024-01-19,0,2,2,0.1789,0.91,15,0,0.7401,1,2,dropped,1.4100000000000001,Low,High Risk
STU03687,27,Dubai,2024-01-13,0,4,1,0.0689,0.87,12,2,0.8037,1,2,dropped,0.6700000000000002,Low,High Risk
STU03688,24,Doha,2024-05-02,0,2,3,0.2919,1.06,2,1,0.4808,1,1,at-risk,3.8600000000000003,Low,High Risk
STU03689,30,Casablanca,2024-07-18,0,4,6,0.308,1.39,12,1,0.4161,1,1,at-risk,6.1899999999999995,Low,Medium Risk
STU03690,25,Alexandria,2024-10-03,0,2,1,0.1012,2.99,16,3,0.4682,1,1,at-risk,2.39,Low,High Risk
STU03691,18,Amman,2024-09-12,0,1,5,1.0,14.0,5,17,0.1598,0,0,active,18.5,High,Low Risk
STU03692,18,Baghdad,2024-08-18,0,6,19,0.6349,7.43,1,11,0.2159,0,0,active,26.33,Medium,Low Risk
STU03693,26,Cairo,2024-01-19,0,6,0,0.0,2.85,7,2,0.3605,1,1,at-risk,2.1500000000000004,Low,High Risk
STU03694,31,Beirut,2024-01-29,0,4,12,0.6202,6.44,17,8,0.2036,0,0,active,16.740000000000002,Medium,Low Risk
STU03695,26,Beirut,2024-01-22,0,4,4,0.2143,2.49,5,2,0.4475,1,1,at-risk,5.99,Low,High Risk
STU03696,31,Tunis,2024-03-01,0,6,0,0.0,0.1,4,0,0.6533,1,2,dropped,-0.30000000000000004,Low,High Risk
STU03697,21,Dubai,2024-11-30,0,1,3,0.6157,8.19,23,15,0.1416,0,0,active,8.89,Medium,Low Risk
STU03698,36,Baghdad,2024-08-22,0,5,0,0.0,0.11,12,1,0.6411,1,2,dropped,-1.0899999999999999,Low,High Risk
STU03699,24,Baghdad,2024-03-17,0,4,12,0.579,6.81,9,7,0.1548,0,0,active,17.91,Medium,Medium Risk
STU03700,35,Doha,2024-04-29,1,1,1,0.2306,2.06,5,2,0.6842,1,2,dropped,2.56,Low,High Risk
STU03701,26,Alexandria,2024-01-19,0,4,2,0.0761,1.37,5,2,0.5095,1,1,at-risk,2.87,Low,High Risk
STU03702,26,Riyadh,2024-09-07,0,3,15,1.0,11.61,5,7,0.0,0,0,active,26.11,High,Low Risk
STU03703,32,Cairo,2024-08-29,0,3,10,0.6856,6.65,1,5,0.0181,0,0,active,16.549999999999997,Medium,Low Risk
STU03704,17,Doha,2024-01-24,0,3,8,0.5282,9.35,1,12,0.1053,0,0,active,17.25,Medium,Medium Risk
STU03705,37,Dubai,2024-12-25,0,2,5,0.5293,5.43,24,2,0.2247,0,0,active,8.03,Medium,Medium Risk
STU03706,25,Riyadh,2024-01-08,0,3,14,0.9407,13.71,6,14,0.0,0,0,active,27.11,High,Low Risk
STU03707,28,Riyadh,2024-11-19,0,2,3,0.2847,3.08,7,7,0.2601,0,0,active,5.38,Medium,Medium Risk
